id,total_amount
55046,70.01
55047,75.41
55048,70.01
55049,70.01
55050,58.34
55051,52.8
55052,68.34
55053,72.89
55054,58.34
55055,69.34
55056,58.34
55057,65.34
55058,72.89
55059,75.41
55060,60.34
55061,75.41
55062,58.34
55063,69.99
55064,75.39
55065,62.84
55066,70.01
55067,70.0
55068,75.84
55069,70.01
55070,75.41
55071,68.34
55072,66.0
55073,72.92
55074,62.84
55075,69.99
55076,58.34
55077,58.34
55078,57.3
55079,58.34
55080,66.34
55081,72.92
55082,75.41
55083,72.84
55084,58.34
55085,72.92
55086,67.84
55087,72.92
55088,18.34
55089,58.34
55090,58.34
55091,75.41
55092,58.34
55093,61.34
55094,58.34
55095,63.35
55096,57.3
55097,66.34
55098,58.34
55099,63.36
55100,72.92
55101,69.99
55102,58.34
55103,70.01
55104,58.34
55105,64.34
55106,66.34
55107,52.8
55108,66.34
55109,63.34
55110,60.56
55111,70.01
55112,81.69
55113,71.62
55114,58.34
55115,52.8
55116,75.41
55117,69.99
55118,72.89
55119,70.0
55120,66.0
55121,52.8
55122,75.84
55123,58.34
55124,52.8
55125,57.3
55126,69.99
55127,72.92
55128,70.01
55129,70.01
55130,58.49
55131,66.34
55132,52.8
55133,52.8
55134,62.84
55135,58.34
55136,52.8
55137,69.99
55138,65.34
55139,58.34
55140,58.34
55141,70.01
55142,62.84
55143,63.36
55144,70.01
55145,69.99
55146,58.34
55147,73.34
55148,63.36
55149,59.8
55150,63.36
55151,58.34
55152,62.84
55153,69.99
55154,69.99
55155,62.84
55156,66.0
55157,75.84
55158,58.34
55159,64.34
55160,70.0
55161,63.36
55162,63.36
55163,58.34
55164,70.01
55165,70.01
55166,66.34
55167,58.34
55168,57.3
55169,68.34
55170,65.0
55171,64.34
55172,63.36
55173,58.34
55174,64.34
55175,69.99
55176,70.01
55177,69.99
55178,62.84
55179,69.99
55180,58.34
55181,52.8
55182,67.8
55183,70.01
55184,58.34
55185,58.34
55186,69.99
55187,65.34
55188,70.01
55189,69.99
55190,69.34
55191,52.8
55192,57.3
55193,58.35
55194,68.34
55195,52.8
55196,58.34
55197,58.34
55198,58.34
55199,58.34
55200,69.99
55201,68.76
55202,60.8
55203,70.01
55204,72.92
55205,70.0
55206,70.01
55207,58.34
55208,69.99
55209,64.34
55210,70.01
55211,68.84
55212,68.84
55213,58.34
55214,72.92
55215,70.01
55216,59.44
55217,62.84
55218,70.0
55219,69.99
55220,60.8
55221,60.72
55222,70.01
55223,52.8
55224,72.92
55225,66.84
55226,70.01
55227,52.8
55228,70.34
55229,72.92
55230,58.34
55231,58.34
55232,63.35
55233,72.89
55234,72.84
55235,52.8
55236,75.39
55237,58.34
55238,63.34
55239,72.92
55240,58.34
55241,65.34
55242,75.41
55243,52.8
55244,70.01
55245,69.99
55246,58.34
55247,63.36
55248,70.01
55249,58.34
55250,75.41
55251,70.01
55252,75.39
55253,70.01
55254,52.8
55255,72.92
55256,75.41
55257,58.34
55258,69.99
55259,62.84
55260,68.34
55261,67.8
55262,69.99
55263,66.34
55264,70.01
55265,63.36
55266,69.99
55267,58.34
55268,69.99
55269,72.92
55270,62.84
55271,62.84
55272,52.8
55273,73.84
55274,72.27
55275,63.35
55276,62.34
55277,58.34
55278,58.34
55279,75.84
55280,70.0
55281,72.92
55282,75.4
55283,70.01
55284,58.34
55285,72.92
55286,58.34
55287,70.01
55288,66.34
55289,63.36
55290,62.84
55291,70.01
55292,63.35
55293,68.34
55294,68.76
55295,58.34
55296,58.34
55297,72.84
55298,58.34
55299,55.8
55300,58.34
55301,58.34
55302,70.01
55303,75.39
55304,72.92
55305,58.34
55306,70.01
55307,68.34
55308,58.34
55309,72.89
55310,72.92
55311,58.34
55312,63.34
55313,58.34
55314,58.34
55315,75.41
55316,69.99
55317,62.84
55318,72.92
55319,65.34
55320,70.01
55321,66.34
55322,63.35
55323,59.8
55324,66.34
55325,68.34
55326,67.8
55327,67.34
55328,52.8
55329,75.39
55330,58.34
55331,72.84
55332,70.01
55333,70.01
55334,58.34
55335,58.34
55336,63.35
55337,75.41
55338,70.01
55339,73.64
55340,70.01
55341,58.34
55342,78.55
55343,70.01
55344,58.34
55345,72.92
55346,75.84
55347,67.84
55348,58.34
55349,75.41
55350,58.34
55351,63.34
55352,64.84
55353,75.39
55354,63.36
55355,69.99
55356,58.34
55357,69.99
55358,52.8
55359,58.34
55360,69.99
55361,58.34
55362,58.34
55363,58.34
55364,62.84
55365,70.01
55366,62.84
55367,52.8
55368,69.99
55369,58.34
55370,72.84
55371,75.39
55372,52.8
55373,75.41
55374,55.8
55375,58.34
55376,67.3
55377,70.01
55378,70.34
55379,68.34
55380,65.0
55381,70.01
55382,70.01
55383,63.36
55384,61.34
55385,57.3
55386,70.01
55387,58.34
55388,68.34
55389,52.8
55390,58.34
55391,58.34
55392,69.99
55393,68.34
55394,58.34
55395,70.01
55396,65.84
55397,72.92
55398,71.6
55399,58.34
55400,75.84
55401,71.62
55402,69.99
55403,58.34
55404,58.34
55405,54.8
55406,62.34
55407,65.84
55408,75.84
55409,70.01
55410,62.8
55411,70.01
55412,58.34
55413,67.3
55414,63.35
55415,58.34
55416,63.35
55417,63.34
55418,58.34
55419,75.41
55420,70.01
55421,70.0
55422,70.01
55423,70.34
55424,62.8
55425,58.34
55426,52.8
55427,62.84
55428,63.34
55429,63.35
55430,60.8
55431,68.75
55432,70.01
55433,70.01
55434,63.36
55435,69.99
55436,78.55
55437,68.34
55438,52.8
55439,70.01
55440,68.64
55441,66.0
55442,58.34
55443,72.89
55444,58.34
55445,62.84
55446,70.01
55447,52.8
55448,58.34
55449,52.8
55450,58.34
55451,67.34
55452,69.99
55453,58.34
55454,52.8
55455,58.34
55456,69.99
55457,58.34
55458,66.0
55459,72.34
55460,62.84
55461,64.94
55462,69.99
55463,68.76
55464,62.84
55465,75.84
55466,68.34
55467,58.34
55468,64.34
55469,62.84
55470,72.92
55471,70.01
55472,58.34
55473,68.34
55474,58.34
55475,52.8
55476,58.34
55477,58.34
55478,58.34
55479,70.0
55480,63.36
55481,63.34
55482,58.34
55483,70.01
55484,65.84
55485,69.99
55486,70.01
55487,52.8
55488,57.3
55489,58.34
55490,68.34
55491,63.36
55492,69.99
55493,70.01
55494,70.01
55495,66.0
55496,75.84
55497,63.34
55498,70.0
55499,58.34
55500,58.34
55501,66.34
55502,73.84
55503,75.39
55504,57.3
55505,70.01
55506,75.41
55507,63.34
55508,58.34
55509,62.84
55510,60.08
55511,70.01
55512,52.8
55513,69.99
55514,69.99
55515,58.34
55516,63.35
55517,58.34
55518,58.34
55519,52.8
55520,52.8
55521,52.8
55522,58.34
55523,60.8
55524,117.8
55525,58.34
55526,58.34
55527,75.41
55528,62.84
55529,58.34
55530,68.84
55531,70.0
55532,70.01
55533,66.34
55534,70.01
55535,70.01
55536,72.89
55537,65.34
55538,52.8
55539,75.39
55540,58.34
55541,58.34
55542,52.8
55543,58.8
55544,66.0
55545,66.0
55546,64.34
55547,62.84
55548,69.99
55549,72.92
55550,66.0
55551,58.34
55552,68.75
55553,58.34
55554,75.84
55555,70.01
55556,64.34
55557,75.39
55558,58.34
55559,70.01
55560,70.01
55561,69.99
55562,70.01
55563,58.34
55564,66.0
55565,69.99
55566,75.41
55567,58.34
55568,58.34
55569,67.34
55570,72.84
55571,62.96
55572,58.34
55573,68.74
55574,62.84
55575,72.89
55576,70.01
55577,62.84
55578,60.8
55579,58.34
55580,70.01
55581,72.89
55582,68.34
55583,78.55
55584,69.99
55585,66.34
55586,70.01
55587,70.01
55588,58.34
55589,62.84
55590,68.6
55591,67.09
55592,75.41
55593,70.01
55594,52.8
55595,58.34
55596,58.34
55597,58.34
55598,52.8
55599,70.01
55600,72.89
55601,52.8
55602,58.34
55603,67.34
55604,68.76
55605,72.89
55606,58.34
55607,70.01
55608,58.34
55609,70.01
55610,72.92
55611,65.34
55612,68.76
55613,58.34
55614,69.99
55615,63.34
55616,58.34
55617,62.84
55618,58.34
55619,70.01
55620,75.41
55621,60.8
55622,69.99
55623,63.35
55624,70.01
55625,61.34
55626,67.84
55627,60.34
55628,63.36
55629,63.35
55630,58.34
55631,58.34
55632,72.8
55633,58.08
55634,75.84
55635,63.36
55636,70.01
55637,69.99
55638,69.99
55639,58.34
55640,64.34
55641,62.84
55642,72.3
55643,62.84
55644,58.34
55645,69.34
55646,75.84
55647,57.3
55648,70.01
55649,58.34
55650,62.84
55651,68.34
55652,58.34
55653,63.34
55654,58.34
55655,58.34
55656,56.8
55657,75.41
55658,62.84
55659,68.34
55660,66.84
55661,62.84
55662,68.6
55663,67.34
55664,62.84
55665,58.34
55666,72.89
55667,72.92
55668,69.99
55669,75.41
55670,72.89
55671,65.84
55672,64.8
55673,72.92
55674,69.99
55675,64.14
55676,62.84
55677,58.34
55678,58.34
55679,58.34
55680,63.34
55681,63.36
55682,69.99
55683,70.01
55684,58.34
55685,70.01
55686,63.35
55687,63.35
55688,69.99
55689,70.01
55690,61.25
55691,57.3
55692,72.84
55693,58.34
55694,62.84
55695,58.34
55696,58.34
55697,72.92
55698,58.34
55699,58.34
55700,66.34
55701,67.34
55702,75.41
55703,69.99
55704,72.89
55705,58.34
55706,75.41
55707,75.41
55708,58.34
55709,68.84
55710,70.01
55711,68.76
55712,67.84
55713,74.84
55714,52.8
55715,62.84
55716,69.99
55717,69.34
55718,63.34
55719,58.34
55720,78.54
55721,58.34
55722,69.99
55723,57.8
55724,68.64
55725,62.84
55726,58.34
55727,62.84
55728,69.99
55729,68.34
55730,58.34
55731,62.84
55732,58.34
55733,58.34
55734,72.92
55735,68.34
55736,75.84
55737,58.34
55738,70.84
55739,66.0
55740,52.8
55741,62.84
55742,70.3
55743,70.01
55744,64.34
55745,52.8
55746,72.92
55747,66.34
55748,68.34
55749,60.34
55750,70.01
55751,69.99
55752,61.34
55753,75.84
55754,58.34
55755,58.34
55756,67.3
55757,70.01
55758,65.84
55759,58.34
55760,67.3
55761,70.01
55762,70.01
55763,52.8
55764,81.69
55765,70.01
55766,63.34
55767,72.92
55768,62.84
55769,67.8
55770,63.36
55771,70.01
55772,63.34
55773,70.01
55774,58.34
55775,58.34
55776,70.0
55777,58.34
55778,72.92
55779,68.34
55780,63.34
55781,70.01
55782,61.3
55783,75.41
55784,72.92
55785,58.34
55786,63.89
55787,68.34
55788,75.41
55789,62.84
55790,63.35
55791,75.84
55792,70.0
55793,58.34
55794,70.01
55795,58.34
55796,69.99
55797,69.99
55798,67.34
55799,70.01
55800,58.34
55801,69.99
55802,64.84
55803,64.34
55804,61.34
55805,58.34
55806,72.89
55807,66.0
55808,52.8
55809,70.01
55810,52.8
55811,52.8
55812,72.74
55813,75.84
55814,58.34
55815,62.84
55816,62.3
55817,75.41
55818,58.34
55819,69.99
55820,62.84
55821,62.84
55822,72.92
55823,78.55
55824,58.34
55825,57.3
55826,72.92
55827,63.35
55828,59.34
55829,62.84
55830,58.34
55831,70.01
55832,72.92
55833,57.8
55834,77.84
55835,62.84
55836,63.34
55837,70.01
55838,58.34
55839,58.34
55840,63.36
55841,58.34
55842,52.8
55843,68.76
55844,69.99
55845,58.34
55846,58.34
55847,58.34
55848,58.34
55849,70.01
55850,66.0
55851,57.3
55852,63.8
55853,58.34
55854,69.99
55855,58.34
55856,75.84
55857,52.8
55858,58.34
55859,70.01
55860,71.84
55861,52.8
55862,66.0
55863,70.01
55864,69.99
55865,71.84
55866,78.55
55867,68.34
55868,57.8
55869,69.99
55870,58.34
55871,58.34
55872,69.99
55873,70.34
55874,67.09
55875,62.84
55876,62.84
55877,70.01
55878,58.34
55879,58.34
55880,58.34
55881,58.34
55882,67.09
55883,72.89
55884,72.92
55885,52.8
55886,64.34
55887,68.76
55888,69.99
55889,63.34
55890,52.8
55891,58.34
55892,68.76
55893,70.0
55894,69.99
55895,68.34
55896,58.34
55897,58.34
55898,58.34
55899,70.01
55900,57.3
55901,62.84
55902,70.01
55903,72.92
55904,70.0
55905,62.84
55906,58.34
55907,57.3
55908,68.34
55909,62.84
55910,69.99
55911,72.89
55912,61.34
55913,72.89
55914,75.84
55915,70.01
55916,63.36
55917,62.8
55918,70.01
55919,70.01
55920,63.35
55921,58.34
55922,75.84
55923,69.99
55924,58.34
55925,58.34
55926,65.34
55927,58.34
55928,72.92
55929,63.35
55930,58.34
55931,69.99
55932,63.34
55933,70.01
55934,64.34
55935,58.34
55936,68.34
55937,58.34
55938,68.34
55939,58.34
55940,52.8
55941,70.01
55942,60.0
55943,69.99
55944,63.36
55945,58.34
55946,69.99
55947,70.01
55948,64.8
55949,72.89
55950,57.3
55951,58.34
55952,52.8
55953,58.34
55954,69.99
55955,67.22
55956,71.84
55957,75.41
55958,68.34
55959,70.01
55960,70.01
55961,68.34
55962,58.34
55963,58.34
55964,66.0
55965,69.99
55966,63.34
55967,58.34
55968,58.34
55969,70.01
55970,75.41
55971,63.34
55972,58.34
55973,58.34
55974,70.01
55975,70.01
55976,63.36
55977,70.01
55978,63.3
55979,63.35
55980,70.01
55981,58.34
55982,68.34
55983,70.01
55984,70.0
55985,69.99
55986,75.41
55987,75.39
55988,57.3
55989,70.01
55990,63.35
55991,58.34
55992,62.84
55993,66.0
55994,63.34
55995,70.01
55996,65.8
55997,52.8
55998,58.34
55999,58.34
56000,64.8
56001,68.64
56002,75.41
56003,58.34
56004,72.89
56005,70.01
56006,58.34
56007,59.8
56008,58.34
56009,58.34
56010,63.35
56011,58.34
56012,65.34
56013,68.76
56014,70.01
56015,75.84
56016,58.34
56017,58.34
56018,69.99
56019,72.89
56020,72.92
56021,69.99
56022,70.01
56023,70.01
56024,57.8
56025,70.01
56026,70.01
56027,75.41
56028,52.8
56029,58.34
56030,58.34
56031,62.34
56032,75.84
56033,68.64
56034,70.01
56035,58.34
56036,70.01
56037,58.34
56038,60.8
56039,70.01
56040,58.34
56041,57.3
56042,75.41
56043,62.84
56044,58.34
56045,68.34
56046,70.01
56047,66.34
56048,52.8
56049,57.3
56050,62.84
56051,62.84
56052,68.34
56053,52.8
56054,58.34
56055,65.84
56056,72.92
56057,58.34
56058,60.0
56059,81.69
56060,70.01
56061,69.99
56062,66.34
56063,75.41
56064,70.01
56065,68.64
56066,58.34
56067,70.0
56068,68.34
56069,68.76
56070,65.34
56071,70.01
56072,70.01
56073,58.34
56074,63.35
56075,62.84
56076,58.34
56077,58.34
56078,61.34
56079,69.99
56080,69.99
56081,63.34
56082,70.01
56083,58.34
56084,69.99
56085,58.34
56086,63.88
56087,66.0
56088,61.26
56089,58.34
56090,72.92
56091,52.8
56092,65.34
56093,70.01
56094,58.34
56095,58.34
56096,65.34
56097,63.35
56098,68.64
56099,58.34
56100,70.01
56101,72.92
56102,58.34
56103,58.34
56104,58.34
56105,58.34
56106,70.01
56107,68.34
56108,58.34
56109,72.92
56110,57.3
56111,58.34
56112,62.84
56113,70.01
56114,63.34
56115,67.84
56116,58.34
56117,68.34
56118,58.34
56119,58.34
56120,62.8
56121,68.34
56122,72.89
56123,63.34
56124,58.34
56125,57.3
56126,69.99
56127,62.84
56128,61.6
56129,70.01
56130,70.01
56131,52.8
56132,57.8
56133,58.34
56134,65.0
56135,69.99
56136,63.36
56137,58.34
56138,57.3
56139,62.84
56140,58.34
56141,58.34
56142,70.01
56143,52.8
56144,58.34
56145,52.8
56146,70.01
56147,63.36
56148,63.36
56149,58.8
56150,70.01
56151,52.8
56152,70.01
56153,69.99
56154,55.8
56155,69.99
56156,69.99
56157,58.34
56158,62.8
56159,66.22
56160,62.84
56161,62.84
56162,64.34
56163,78.55
56164,66.34
56165,58.34
56166,58.34
56167,70.01
56168,62.84
56169,58.34
56170,74.81
56171,66.0
56172,58.43
56173,58.34
56174,69.99
56175,58.34
56176,58.34
56177,70.01
56178,71.84
56179,70.0
56180,58.34
56181,66.34
56182,69.99
56183,70.01
56184,69.99
56185,63.35
56186,70.01
56187,75.41
56188,58.34
56189,63.34
56190,65.34
56191,70.01
56192,60.72
56193,52.8
56194,69.99
56195,70.34
56196,70.01
56197,70.01
56198,52.8
56199,52.8
56200,75.41
56201,58.34
56202,58.34
56203,70.01
56204,63.36
56205,66.0
56206,58.8
56207,74.68
56208,52.8
56209,58.34
56210,75.41
56211,58.34
56212,52.8
56213,58.34
56214,70.01
56215,58.34
56216,68.34
56217,69.99
56218,66.34
56219,75.41
56220,70.01
56221,62.84
56222,63.34
56223,68.64
56224,70.01
56225,65.84
56226,57.3
56227,72.84
56228,58.34
56229,70.01
56230,58.34
56231,58.34
56232,58.34
56233,70.01
56234,68.34
56235,70.01
56236,57.3
56237,69.99
56238,62.84
56239,75.41
56240,64.34
56241,62.84
56242,58.34
56243,62.84
56244,60.8
56245,68.84
56246,69.99
56247,57.3
56248,66.34
56249,68.76
56250,68.34
56251,70.01
56252,69.99
56253,62.84
56254,63.36
56255,63.34
56256,58.34
56257,52.8
56258,75.0
56259,58.34
56260,66.0
56261,72.89
56262,69.99
56263,61.8
56264,58.34
56265,63.36
56266,63.34
56267,52.8
56268,58.34
56269,75.41
56270,63.34
56271,58.34
56272,58.34
56273,70.01
56274,70.01
56275,68.34
56276,70.01
56277,52.8
56278,70.01
56279,58.34
56280,52.8
56281,72.92
56282,70.01
56283,77.84
56284,70.01
56285,58.34
56286,58.34
56287,58.34
56288,58.34
56289,70.01
56290,75.84
56291,75.39
56292,63.34
56293,52.8
56294,52.8
56295,62.84
56296,62.34
56297,58.34
56298,64.34
56299,63.35
56300,66.0
56301,62.34
56302,70.01
56303,68.34
56304,58.34
56305,63.35
56306,52.8
56307,69.99
56308,62.8
56309,52.8
56310,52.8
56311,61.8
56312,58.34
56313,69.99
56314,58.34
56315,52.8
56316,63.34
56317,68.64
56318,66.34
56319,70.01
56320,62.84
56321,58.34
56322,60.8
56323,63.34
56324,58.34
56325,59.8
56326,70.01
56327,81.69
56328,63.36
56329,75.84
56330,58.34
56331,63.34
56332,58.08
56333,70.01
56334,75.39
56335,75.84
56336,69.99
56337,72.92
56338,62.84
56339,66.34
56340,69.99
56341,70.01
56342,70.01
56343,62.84
56344,70.01
56345,58.34
56346,58.34
56347,58.34
56348,66.34
56349,70.01
56350,63.36
56351,69.99
56352,58.34
56353,63.36
56354,62.84
56355,69.99
56356,58.34
56357,58.34
56358,69.99
56359,70.01
56360,58.34
56361,52.8
56362,68.34
56363,70.01
56364,66.0
56365,67.09
56366,64.34
56367,70.01
56368,68.34
56369,52.8
56370,69.99
56371,69.99
56372,63.36
56373,69.99
56374,58.34
56375,63.36
56376,70.01
56377,70.01
56378,75.84
56379,67.3
56380,63.34
56381,58.34
56382,69.99
56383,70.01
56384,58.34
56385,69.99
56386,66.34
56387,58.34
56388,70.01
56389,70.01
56390,73.34
56391,52.8
56392,62.84
56393,75.84
56394,63.36
56395,58.34
56396,62.84
56397,52.8
56398,52.8
56399,57.3
56400,58.34
56401,72.92
56402,69.99
56403,72.92
56404,72.89
56405,58.34
56406,58.34
56407,58.34
56408,69.99
56409,58.34
56410,58.34
56411,63.36
56412,58.34
56413,58.34
56414,69.99
56415,75.41
56416,73.84
56417,70.01
56418,72.92
56419,69.99
56420,75.39
56421,68.75
56422,53.8
56423,57.8
56424,55.8
56425,69.99
56426,58.34
56427,70.01
56428,63.36
56429,58.34
56430,60.56
56431,67.84
56432,62.8
56433,62.84
56434,70.01
56435,70.01
56436,63.89
56437,58.34
56438,62.84
56439,58.34
56440,63.36
56441,72.92
56442,58.34
56443,58.34
56444,70.01
56445,66.0
56446,52.8
56447,52.8
56448,63.36
56449,58.34
56450,58.34
56451,58.34
56452,70.01
56453,58.34
56454,70.01
56455,69.99
56456,58.34
56457,68.76
56458,52.8
56459,69.99
56460,70.01
56461,75.41
56462,75.41
56463,69.99
56464,70.01
56465,75.41
56466,63.35
56467,58.34
56468,68.34
56469,72.92
56470,65.34
56471,58.34
56472,67.09
56473,71.34
56474,57.3
56475,52.8
56476,72.92
56477,52.8
56478,58.34
56479,75.84
56480,58.34
56481,62.84
56482,63.36
56483,70.01
56484,75.41
56485,70.01
56486,70.01
56487,78.55
56488,72.89
56489,75.4
56490,62.8
56491,75.41
56492,63.36
56493,62.84
56494,58.34
56495,64.3
56496,58.34
56497,58.34
56498,69.99
56499,62.84
56500,58.34
56501,62.84
56502,52.8
56503,69.99
56504,69.99
56505,69.99
56506,63.8
56507,67.0
56508,58.34
56509,72.89
56510,58.34
56511,52.8
56512,57.3
56513,63.68
56514,58.34
56515,63.36
56516,70.01
56517,68.34
56518,58.34
56519,66.34
56520,78.55
56521,63.36
56522,58.34
56523,57.8
56524,71.62
56525,58.34
56526,58.34
56527,70.0
56528,63.35
56529,63.34
56530,63.35
56531,68.75
56532,58.34
56533,58.34
56534,72.92
56535,75.41
56536,69.99
56537,65.34
56538,58.34
56539,58.34
56540,70.01
56541,58.8
56542,70.01
56543,65.34
56544,70.01
56545,58.34
56546,75.84
56547,72.84
56548,75.41
56549,69.8
56550,62.84
56551,52.8
56552,68.84
56553,66.34
56554,62.84
56555,63.36
56556,58.34
56557,58.34
56558,72.92
56559,66.34
56560,70.01
56561,69.99
56562,72.92
56563,58.34
56564,81.69
56565,58.34
56566,58.34
56567,67.09
56568,58.34
56569,72.89
56570,58.34
56571,58.34
56572,58.34
56573,58.34
56574,69.99
56575,72.92
56576,68.64
56577,72.92
56578,69.99
56579,58.34
56580,70.01
56581,78.54
56582,78.55
56583,58.34
56584,70.01
56585,58.34
56586,78.55
56587,57.8
56588,69.99
56589,72.89
56590,69.99
56591,58.34
56592,62.84
56593,66.0
56594,63.3
56595,70.01
56596,64.17
56597,70.01
56598,58.34
56599,70.01
56600,52.8
56601,62.84
56602,52.8
56603,58.8
56604,61.34
56605,52.8
56606,63.35
56607,58.34
56608,66.0
56609,69.99
56610,70.01
56611,64.34
56612,57.3
56613,63.34
56614,62.84
56615,72.92
56616,58.34
56617,68.34
56618,57.8
56619,72.92
56620,75.41
56621,58.34
56622,58.34
56623,63.36
56624,62.84
56625,72.89
56626,59.8
56627,69.99
56628,58.34
56629,67.34
56630,75.39
56631,65.34
56632,58.34
56633,58.34
56634,63.34
56635,61.8
56636,72.89
56637,72.92
56638,70.01
56639,52.8
56640,70.01
56641,68.34
56642,60.8
56643,63.34
56644,62.84
56645,70.01
56646,63.36
56647,75.41
56648,70.01
56649,63.36
56650,58.34
56651,68.76
56652,58.34
56653,70.01
56654,72.89
56655,52.8
56656,62.84
56657,81.69
56658,67.34
56659,75.84
56660,72.92
56661,72.92
56662,75.39
56663,73.84
56664,68.34
56665,66.34
56666,69.99
56667,60.0
56668,69.99
56669,75.39
56670,68.34
56671,58.34
56672,58.34
56673,70.01
56674,57.8
56675,70.01
56676,62.8
56677,62.84
56678,58.34
56679,67.09
56680,70.01
56681,70.01
56682,70.01
56683,58.34
56684,52.8
56685,69.99
56686,69.99
56687,63.36
56688,66.0
56689,68.64
56690,58.34
56691,66.0
56692,58.34
56693,63.34
56694,64.34
56695,66.34
56696,63.36
56697,68.75
56698,58.34
56699,63.34
56700,70.01
56701,67.3
56702,58.34
56703,63.35
56704,52.8
56705,70.01
56706,72.92
56707,62.84
56708,68.34
56709,69.99
56710,70.01
56711,65.34
56712,64.8
56713,68.34
56714,69.99
56715,66.34
56716,69.99
56717,58.34
56718,69.34
56719,58.34
56720,63.34
56721,69.99
56722,69.99
56723,70.0
56724,70.01
56725,70.01
56726,62.84
56727,58.34
56728,68.34
56729,69.99
56730,58.34
56731,63.36
56732,63.34
56733,70.01
56734,58.34
56735,72.92
56736,65.34
56737,58.34
56738,72.92
56739,66.0
56740,52.8
56741,63.36
56742,60.8
56743,58.34
56744,58.34
56745,62.84
56746,58.34
56747,68.34
56748,65.34
56749,62.8
56750,69.99
56751,58.34
56752,69.99
56753,58.34
56754,75.41
56755,62.84
56756,63.35
56757,66.0
56758,63.36
56759,78.55
56760,66.34
56761,62.84
56762,69.99
56763,58.34
56764,58.34
56765,63.34
56766,58.08
56767,70.01
56768,70.01
56769,60.8
56770,68.34
56771,66.34
56772,58.34
56773,70.01
56774,52.8
56775,78.54
56776,62.84
56777,68.84
56778,57.3
56779,70.01
56780,63.36
56781,57.8
56782,63.36
56783,58.34
56784,69.99
56785,70.01
56786,63.36
56787,58.34
56788,68.34
56789,70.01
56790,70.01
56791,58.34
56792,52.8
56793,58.3
56794,66.0
56795,52.8
56796,69.99
56797,62.84
56798,72.89
56799,68.4
56800,72.92
56801,58.34
56802,52.8
56803,66.34
56804,52.8
56805,58.34
56806,70.01
56807,70.01
56808,70.01
56809,52.8
56810,69.99
56811,70.01
56812,58.34
56813,66.12
56814,52.8
56815,70.01
56816,62.84
56817,68.34
56818,58.34
56819,75.41
56820,52.8
56821,58.34
56822,69.99
56823,60.0
56824,78.55
56825,63.36
56826,69.99
56827,63.34
56828,63.35
56829,66.34
56830,70.01
56831,70.01
56832,70.01
56833,58.34
56834,57.3
56835,58.34
56836,52.8
56837,52.8
56838,68.34
56839,68.34
56840,58.34
56841,67.84
56842,58.34
56843,58.34
56844,69.99
56845,68.34
56846,58.34
56847,58.08
56848,52.8
56849,61.34
56850,68.76
56851,58.34
56852,58.34
56853,58.34
56854,70.01
56855,62.84
56856,58.34
56857,68.76
56858,70.01
56859,57.3
56860,69.99
56861,58.34
56862,62.84
56863,58.34
56864,63.35
56865,68.34
56866,63.36
56867,69.99
56868,69.3
56869,75.41
56870,58.34
56871,70.01
56872,69.99
56873,62.84
56874,66.34
56875,63.36
56876,62.84
56877,66.0
56878,63.34
56879,70.01
56880,52.8
56881,75.39
56882,75.84
56883,62.84
56884,70.0
56885,66.0
56886,65.34
56887,63.34
56888,65.92
56889,58.34
56890,62.0
56891,75.41
56892,68.34
56893,62.84
56894,70.01
56895,58.8
56896,52.8
56897,78.55
56898,60.34
56899,62.84
56900,81.69
56901,52.8
56902,58.34
56903,58.34
56904,52.8
56905,57.3
56906,52.8
56907,58.34
56908,72.89
56909,72.92
56910,70.01
56911,63.36
56912,69.99
56913,58.34
56914,58.34
56915,68.34
56916,52.8
56917,58.34
56918,60.0
56919,60.34
56920,58.34
56921,58.34
56922,70.01
56923,69.99
56924,70.01
56925,75.84
56926,69.99
56927,52.8
56928,72.92
56929,66.0
56930,62.84
56931,58.34
56932,70.01
56933,72.89
56934,62.84
56935,70.01
56936,70.01
56937,62.84
56938,75.41
56939,68.34
56940,63.36
56941,66.0
56942,58.34
56943,58.34
56944,75.39
56945,69.99
56946,68.34
56947,70.34
56948,64.34
56949,68.34
56950,68.6
56951,75.39
56952,75.84
56953,72.89
56954,70.01
56955,58.34
56956,75.84
56957,70.01
56958,58.34
56959,58.34
56960,62.84
56961,69.99
56962,78.54
56963,58.34
56964,72.92
56965,58.34
56966,58.34
56967,63.35
56968,66.8
56969,66.0
56970,70.01
56971,69.99
56972,72.92
56973,75.41
56974,68.34
56975,58.34
56976,57.3
56977,69.99
56978,63.36
56979,70.01
56980,58.34
56981,70.84
56982,58.34
56983,58.34
56984,63.34
56985,63.36
56986,72.84
56987,58.34
56988,68.34
56989,57.3
56990,68.34
56991,63.3
56992,78.55
56993,58.34
56994,69.99
56995,72.89
56996,65.34
56997,63.34
56998,57.3
56999,69.99
57000,61.34
57001,86.8
57002,87.96
57003,89.75
57004,84.3
57005,115.69
57006,104.12
57007,102.8
57008,92.8
57009,85.3
57010,92.3
57011,97.65
57012,92.76
57013,110.75
57014,95.76
57015,92.8
57016,105.36
57017,92.3
57018,103.8
57019,75.8
57020,100.8
57021,88.55
57022,109.59
57023,87.36
57024,84.8
57025,100.85
57026,119.34
57027,115.56
57028,102.36
57029,111.35
57030,94.3
57031,96.8
57032,80.8
57033,101.16
57034,99.95
57035,98.16
57036,103.4
57037,89.76
57038,122.7
57039,83.8
57040,99.12
57041,97.0
57042,83.3
57043,95.81
57044,81.8
